,Auckland,Hamilton,Tauranga,Wellington,Christchurch,Dunedin,Whangarei,Rotorua,Gisborne,Hastings,Napier,New Plymouth,Whanganui,Palmerston North,Kapiti Coast,Nelson,Invercargill,Cambridge,Te Awamutu,Tokoroa,Taupo,Whakatane,Feilding,Levin,Masterton,Blenheim,Greymouth,Ashburton,Timaru,Oamaru,Queenstown,Kaitaia,Kerikeri,Warkworth,Whitianga,Thames,Waihi,Huntly,Morrinsville,Matamata,Katikati,Te Puke,Kawerau,Stratford,Hawera,Marton,Dannevirke,Otaki,Motueka,Cromwell,Alexandra,Wanaka,Gore
u15.0km_u90deg,420.2853905841336,695.6371444573435,397.93448328439325,392.9669241356449,541.5947269959048,441.48829595943647,622.2533131907653,599.3579391902672,419.72558679321367,627.683057624131,317.83342104272594,375.96120001540305,484.53225401557444,695.4147566499918,392.2073236566661,432.80169970433207,587.7966748196279,697.4375944875995,698.1551215976199,704.8955654659275,576.1131282436413,283.9220784042469,701.543374975613,603.4083817989116,700.8331018947234,597.3999730988859,385.3520588701173,700.1704981481219,407.69156698122356,388.71751387084225,579.1575406408361,575.2399503942723,601.115279561689,568.5952597104908,506.64419286994985,445.4299281311194,589.2978443337461,646.577316414074,705.1544306769082,704.4880962867536,521.6668726838154,545.8449662926081,686.4978967844793,705.3594088143461,704.6377365448226,697.5866129717431,701.2753904137251,437.67578550628116,392.8340717735643,680.0347640869421,695.3098841145584,613.777083780453,700.3974456309272
u20.0km_u0deg,0.14404429273949182,0.2225950653269269,0.07709996676128195,0.0893281872960014,0.27606762291942893,0.17907089054233227,0.21492652024583167,0.5001134940725089,0.16518460620629494,0.5332747700988668,0.22611845090472743,0.14901848414344548,0.2698498836644868,0.30653454526864515,0.08725560754435403,0.09969108605423822,0.5548295995159994,0.2395902192904353,0.1355467157577376,0.21596281012165536,0.13098704030411343,0.13679026360872604,0.46798850792197483,0.5361763817511731,0.5235336452661242,0.2470515063963658,0.2911974551064547,0.23813941346428213,0.2816635882488768,0.2870522956031599,0.3573127491840056,0.2735805272174521,0.3077780931196336,0.0733693232083167,0.03709917755448782,0.03875724135580571,0.11005398481247504,0.5786642666599441,0.2066362012392422,0.32290792530665935,0.1349249418322434,0.15793057707552915,0.40311676169541233,0.2128539404941843,0.18300879207046225,0.5484046022858926,0.3067418032438099,0.22052248557527956,0.0909862510973193,0.34777888232642773,0.47109737754944586,0.41969739970859127,0.4974191403953674
u20.0km_u5deg,486.3988193399081,1051.3875830245572,365.786698756591,110.58249264914512,711.9029576062472,181.92524737630103,493.7287048895841,516.4549563823477,262.8822850553987,601.1376634230068,372.7615513948099,420.1749220833708,372.964249694521,875.8815296550586,158.56478647953324,163.38477794996436,952.6857392857804,828.8445394493967,923.4857849387462,568.2926630667504,563.5626215575408,295.6294596473774,1049.7382240581965,525.6215621079338,587.1504444530642,455.19965456443475,265.7969539601404,1236.3284339395052,582.1306562945744,476.20732292713245,98.34017857211447,427.45340765520604,447.7101803738819,281.8341615624374,151.42143310750544,323.04285024849156,318.87261253020193,756.0333619681987,1052.7049147147045,795.3819103271494,431.89846944856413,479.42044331611135,458.8498820230361,785.1551800585959,820.2941116839755,861.3767875211296,458.4075935040346,310.91286999400023,205.26829860315496,197.3564326592163,389.2868515286198,270.7267921574088,753.4109268084393
u20.0km_u10deg,630.042067897456,1126.878191608685,491.0670979725186,184.17897059824236,746.5193918762367,305.7780536592939,732.1626319365754,747.7882252001951,347.0889205271043,741.2738997827923,439.5193451953715,528.1894884202248,471.3162419712198,990.5167447505748,223.8941583152595,235.53500974836206,962.4577455568226,1004.3257218618758,1070.2766603651212,831.527079421954,767.1117152567042,345.35707288662775,1145.0256999141095,582.7866277859707,745.4758479712822,520.9636463740815,354.5634721434454,1237.2128037195332,648.3247084026879,580.3556989952635,173.15284631947839,588.5017664511383,654.5913605397687,484.46220081996876,282.26919605230813,400.2250984259139,465.2348784639361,908.5874599099794,1147.125223202528,995.4975684097338,564.4256437661267,617.8926053932993,668.3014755969161,950.2722201649871,957.3594066257452,987.0024785236816,666.097079773064,360.9219395635243,312.51248704632167,369.8358978173845,668.003231370654,379.0677898051473,990.6048293900199
u20.0km_u15deg,688.567160408524,1168.9569492744808,570.1088647031189,262.0248588121422,788.9388816532032,420.73824925986855,877.7182498309684,878.17939882571,444.81188484917817,849.7529312419905,497.94433210443486,578.1293338260439,548.8468908048941,1066.224145176725,296.2499900250206,322.4480198597688,965.58091598458,1116.4738412554154,1146.6447992160963,980.0850363445834,860.1734477173231,391.56233683795347,1186.616157790417,632.8388070143291,886.2417340596182,595.9727946819015,427.7796317081153,1237.4778866697688,678.8446887935462,632.5426353678187,257.90374123396657,724.9059084521324,783.19141074391,648.6990163058354,423.8038019705302,494.0354466928279,606.0592113012686,1007.4955253340453,1200.3318688128938,1104.0248909771453,660.8768731525897,710.1849962501067,828.3243219317333,1035.3441576830055,1028.963513659584,1065.98517673136,819.7656038473054,409.85451121004274,399.39192136575167,554.4863803091266,861.0692166859851,488.5209337476198,1108.9340033768974
u20.0km_u20deg,714.6532709366833,1197.9770036990722,621.7505053430157,342.4923531539008,829.9187575346756,516.365835453027,975.7802882004119,962.3762931725828,542.5626217399241,930.5715205936782,547.2043713517136,607.3800663769935,620.0623891352989,1123.3487955496048,374.40034020443744,422.22843410130304,966.7471566108319,1183.0902851169146,1192.27492228634,1077.00632681872,915.4253150266144,435.44299533983144,1209.888741305715,689.7054212081288,1007.1840165973726,684.6941306266206,494.59006903436875,1237.606386614371,696.1743571289705,660.1404855668294,365.56493272316476,822.9818331059118,867.8422000563936,772.983126435146,552.0484047472638,588.1639359516198,724.3419595017092,1077.6206394571084,1229.6976295400598,1167.160437145753,734.5589486454301,775.410117324325,956.3506820606184,1101.6760363446035,1088.7642790077907,1125.222407645094,943.8316785867429,466.7820592485409,478.16694708231506,739.1559305345838,998.4802179303296,607.4459744130959,1174.4905299534041
u20.0km_u25deg,726.8205576267043,1218.2051748171752,655.3468158592442,419.35127889006617,864.6852465786843,591.5907393129935,1045.2226945532823,1018.9952340860607,623.6844295092778,985.481826759898,584.9771373254868,625.871208405241,684.0271744625405,1166.2368956084188,452.44042914106666,520.5377312351179,967.1670612685157,1217.56329686809,1219.1202187775275,1143.9612229536633,951.3798067842674,474.51402527003654,1224.3563842620895,751.1402084325345,1100.587310201063,776.3172854816212,552.885312450979,1237.6546777225844,706.1148641338216,674.3656366922611,492.82733995559266,886.0616268792,921.5466793231049,855.16837487507,654.6183040765402,670.5423488243972,813.3269275908377,1128.0346911101044,1244.1735628154408,1204.1644832896402,790.3681326499393,821.8958013160486,1057.421069939578,1156.3235393983143,1141.414229696864,1169.250219309339,1043.8002830697267,529.2614266677768,546.8968005165691,903.6957571801413,1096.4962450292865,727.9687668091169,1211.8554122320531
u20.0km_u30deg,732.128227112698,1230.0203302073915,675.6694966140225,486.89188606282494,890.8418248183996,646.4198003529488,1087.4106771719898,1055.7783432284223,680.3962219956295,1016.356011030313,609.0688043586357,637.1180624275554,737.7760069359371,1197.4853877819814,524.4335593942894,611.7575620704479,967.3316241007965,1232.2112542628577,1232.7627677347712,1189.15486072821,974.6293846643221,505.0074766400739,1232.8634951107013,813.2444389167222,1165.7222740560849,861.783634926378,598.7396886503508,1237.6646261053922,711.6521754562979,680.8552984106194,627.9777784648153,922.7748900839312,951.1988705719485,899.457953361948,727.1206671747428,734.9983355527793,874.0016998203143,1158.1215023328684,1249.9977191755452,1226.1014964129765,831.3032408087761,853.2576636020262,1132.29425701569,1200.123160031903,1187.687888779994,1198.7094533833042,1121.4876189326255,592.4382171734421,605.2867608278297,1034.568391081964,1162.874134961371,839.0472277928312,1231.9693842058405
u20.0km_u35deg,734.2727253817276,1235.3149424409496,686.4135427885873,541.1650812133884,907.8815392465683,681.0034878628621,1106.9138598929667,1077.6359765472705,713.9997865409888,1030.5272750822019,620.9714226143714,643.3318637809693,778.1169064799765,1217.950662023673,587.7709748307075,691.3263858318921,967.3969103629734,1237.5367479347158,1238.9270344321208,1216.5898061587413,987.6530613077238,524.732425394477,1236.9918667180075,873.5820024206058,1208.5115120607454,933.6177983126495,631.0364916622965,1237.6650406213425,714.466738759035,683.1689191873833,759.8133329192532,940.935662899766,964.4459713125779,918.3690000478791,771.0587361357415,778.5998175621104,910.6561017600986,1171.5895400750233,1251.9121610921418,1238.950040067364,859.0248240189602,871.1966703844348,1180.0224525685262,1229.409748212556,1220.936213155921,1214.6380578066148,1179.1117610256524,653.3420094654757,652.2731800875512,1126.0966217843388,1203.6556649606107,935.2478822873202,1241.4288454503342
u20.0km_u40deg,734.9962629730277,1237.094459415714,691.469601092731,576.8667182413403,917.4438004467438,698.9180382042013,1114.0605293925971,1089.6318608918302,729.6989563857921,1036.078472689014,625.683847195692,646.1198980628853,802.1658783702416,1229.1351313954628,634.4815337254847,747.1040666241763,967.4197087402415,1239.4126398679316,1241.4920591327596,1232.0097995109977,994.037021458748,534.3510607638973,1238.6294119797842,923.9622710236499,1231.780157674515,980.4798627872722,650.6157380601588,1237.6650406213425,715.7162970913032,683.7977398840331,873.2659340084796,948.7148837395993,969.5086618719268,924.9875762267899,793.0119153811406,803.731505114636,929.6456992186173,1176.290772725685,1252.4893745529755,1246.2579562716726,875.6879507062547,880.0957060640831,1205.257561850659,1243.7082686611961,1237.5278358417836,1221.1496888703407,1217.1902325127935,703.4414435121716,684.1846905236657,1180.0241106323274,1225.3638652793652,1008.0955371721471,1245.197831728705
u20.0km_u45deg,735.2350241604174,1237.543380189921,693.7370033410332,596.260261493455,922.1006798907202,706.5635776500533,1116.2325929723236,1095.72068568622,735.7142045989983,1038.1062847180258,627.3325843881275,647.2021992091956,813.6185395618945,1234.230983230838,661.9013493238291,777.5732688111194,967.425304705571,1240.0190767032636,1242.4446167866167,1239.3129487818774,996.802464621371,538.3076155097921,1239.195433509959,956.2296434031223,1242.5250328809805,1004.9615893296813,661.564140598236,1237.6650406213425,716.1743372164173,683.9314212780143,957.292462299767,951.3153495539912,971.190974856339,926.9345576454874,802.4585266311742,816.1957924830681,938.002962551185,1177.6526648804925,1252.6317607819137,1249.8810329355274,884.0172342121751,884.2545445937387,1217.3477485739188,1249.526829055971,1244.1393652495387,1223.4655894848313,1237.6511543370066,734.5962550809597,702.7937623397819,1207.273145659136,1235.253594080301,1055.1706628452393,1246.396611857058
u20.0km_u50deg,735.2957507471407,1237.6405841802732,694.5786779781772,604.6995989841879,923.8862073467644,709.1281878347418,1116.75011613631,1098.3136902135059,737.5190070467328,1038.8262989237483,627.8488640042629,647.6138135478727,818.1552093802754,1236.0973412971966,674.7934171530012,791.1281476448684,967.4259264794964,1240.1836395355444,1242.7474206883323,1242.0620185644625,997.856785941034,539.6317867131196,1239.3568874726125,971.9588656543244,1246.5375472801697,1015.2496679588836,667.0185487306464,1237.6650406213425,716.3206613468835,683.9589865887112,1010.8155908382092,952.0828258360261,971.6332633753406,927.3778824543648,806.0770436195753,821.5983861216872,941.1493458721609,1177.9075921899453,1252.6618131883126,1251.3946379281554,887.343517455594,885.8676334144459,1222.2011085783513,1251.4827225676004,1246.2299764450254,1224.1242553299048,1246.331532852856,749.3296027614953,712.0032704662269,1218.6887076732346,1238.8700384889505,1080.8213243675773,1246.6001391886696
u20.0km_u55deg,735.3009321965197,1237.6573720762615,694.7857286953667,607.379444603068,924.4006216411233,709.7491327283352,1116.8375790018295,1099.184380967173,737.8634698014566,1039.0464068933732,627.9696954037839,647.7182715673558,819.2878742145508,1236.5904080201135,679.1280104455965,795.4416006239968,967.4259264794964,1240.213277425993,1242.8114634026583,1242.8100125968322,998.1921293448506,539.9990478451115,1239.3919140704152,977.678978510896,1247.517877502699,1018.1073409204549,669.1901977944225,1237.6650406213425,716.3581750403883,683.9695567454447,1038.6874360803877,952.2131911024048,971.7232133365621,927.4471066180698,807.1593447658855,823.5745909148831,941.9864608338512,1177.9453131414252,1252.6659583478158,1251.8850102973952,888.2987694631282,886.3221501539821,1223.7638337110934,1251.979312676095,1246.6303988530437,1224.267677848719,1248.997284929425,754.3527070475878,716.0089453522357,1222.3223544938228,1239.8700582191202,1091.4134504463464,1246.6165125687075
u20.0km_u60deg,735.301139454495,1237.6573720762615,694.8257294845736,607.8779000333392,924.4978256314756,709.8784617048381,1116.8473201266622,1099.390602652462,737.9045068805392,1039.104231868444,627.9873123316729,647.734852205369,819.4335765710915,1236.6598394417936,679.9259536499807,796.1591277340171,967.4259264794964,1240.2176298434715,1242.822655333317,1242.923175451272,998.2955510744578,540.0680647508414,1239.396681003844,978.7830417445986,1247.656118572134,1018.6047600608503,669.7777741540145,1237.6650406213425,716.3633564897675,683.9697640034199,1049.6843369846536,952.23225883612,971.7354415570968,927.4522880674489,807.3898156342688,824.1605092106737,942.1317486744417,1177.9480074951023,1252.6659583478158,1251.988017511052,888.4724516463162,886.4485775188326,1224.1640488611365,1252.0883303710318,1246.7023173704258,1224.289025420161,1249.3693129948456,755.2366623116654,717.344101228247,1223.156982359811,1240.0762799044091,1094.3229379017089,1246.6167198266828
u20.0km_u65deg,735.301139454495,1237.6573720762615,694.8296673861017,607.9189371124218,924.5073594983331,709.9080995952866,1116.8473201266622,1099.4165098993576,737.909273813968,1039.1197762165814,627.9881413635735,647.7350594633441,819.4431104379491,1236.666471696999,679.9777681437719,796.2065898103299,967.4259264794964,1240.2176298434715,1242.8238988811681,1242.9412068951112,998.3237381590802,540.0863034526559,1239.396681003844,978.8485352647506,1247.663787117215,1018.6648648736481,669.8718692747393,1237.6650406213425,716.3633564897675,683.9697640034199,1052.9979774915873,952.23225883612,971.7354415570968,927.4522880674489,807.4252567480219,824.3031026975871,942.151023666132,1177.9480074951023,1252.6659583478158,1251.995686056133,888.4902758321805,886.465365414821,1224.2633254312404,1252.1080198786724,1246.717447202613,1224.2906834839623,1249.3875516966602,755.2861969677298,717.6475269038882,1223.2805081130093,1240.1009436034537,1094.8549691239568,1246.6167198266828
u20.0km_u70deg,735.301139454495,1237.6573720762615,694.8317399658533,607.9189371124218,924.5073594983331,709.9147318504919,1116.8473201266622,1099.418375221134,737.909273813968,1039.1214342803828,627.9881413635735,647.7350594633441,819.4445612437753,1236.666471696999,679.9781826597222,796.2094914219822,967.4259264794964,1240.2176298434715,1242.8238988811681,1242.9503262460187,998.3245671909808,540.0908631281095,1239.396681003844,978.8501933285519,1247.6639943751902,1018.6681810012507,669.8785015299446,1237.6650406213425,716.3633564897675,683.9697640034199,1053.7658682895726,952.23225883612,971.7354415570968,927.4522880674489,807.4256712639723,824.3215486573768,942.1524744719582,1177.9480074951023,1252.6659583478158,1251.996515088034,888.4902758321805,886.465365414821,1224.2836367128066,1252.1109214903247,1246.7205560722402,1224.2906834839623,1249.3902460503373,755.2870259996305,717.6767502783864,1223.2943943973453,1240.1021871513049,1094.914452162829,1246.6167198266828
u20.0km_u75deg,735.301139454495,1237.6573720762615,694.8317399658533,607.9189371124218,924.5073594983331,709.9147318504919,1116.8473201266622,1099.418375221134,737.909273813968,1039.1214342803828,627.9881413635735,647.7350594633441,819.4447685017504,1236.666471696999,679.9781826597222,796.2094914219822,967.4259264794964,1240.2176298434715,1242.8238988811681,1242.9550931794474,998.3245671909808,540.0908631281095,1239.396681003844,978.8501933285519,1247.6639943751902,1018.6681810012507,669.8785015299446,1237.6650406213425,716.3633564897675,683.9697640034199,1053.883383561491,952.23225883612,971.7354415570968,927.4522880674489,807.4256712639723,824.3215486573768,942.1524744719582,1177.9480074951023,1252.6659583478158,1251.996515088034,888.4902758321805,886.465365414821,1224.2850875186327,1252.1109214903247,1246.7205560722402,1224.2906834839623,1249.3927331460393,755.2870259996305,717.6767502783864,1223.2943943973453,1240.1021871513049,1094.918182806382,1246.6167198266828
u20.0km_u80deg,735.301139454495,1237.6573720762615,694.8317399658533,607.9189371124218,924.5073594983331,709.9147318504919,1116.8473201266622,1099.418375221134,737.909273813968,1039.1214342803828,627.9881413635735,647.7350594633441,819.4447685017504,1236.666471696999,679.9781826597222,796.2094914219822,967.4259264794964,1240.2176298434715,1242.8238988811681,1242.9555076953977,998.3245671909808,540.0908631281095,1239.396681003844,978.8501933285519,1247.6639943751902,1018.6681810012507,669.8785015299446,1237.6650406213425,716.3633564897675,683.9697640034199,1053.8860779151682,952.23225883612,971.7354415570968,927.4522880674489,807.4256712639723,824.3215486573768,942.1524744719582,1177.9480074951023,1252.6659583478158,1251.996515088034,888.4902758321805,886.465365414821,1224.2850875186327,1252.1109214903247,1246.7205560722402,1224.2906834839623,1249.3929404040143,755.2870259996305,717.6767502783864,1223.2943943973453,1240.1021871513049,1094.920669902084,1246.6167198266828
u20.0km_u85deg,735.301139454495,1237.6573720762615,694.8317399658533,607.9189371124218,924.5073594983331,709.9147318504919,1116.8473201266622,1099.418375221134,737.909273813968,1039.1214342803828,627.9881413635735,647.7350594633441,819.4447685017504,1236.666471696999,679.9781826597222,796.2094914219822,967.4259264794964,1240.2176298434715,1242.8238988811681,1242.9555076953977,998.3245671909808,540.0908631281095,1239.396681003844,978.8501933285519,1247.6639943751902,1018.6681810012507,669.8785015299446,1237.6650406213425,716.3633564897675,683.9697640034199,1053.8860779151682,952.23225883612,971.7354415570968,927.4522880674489,807.4256712639723,824.3215486573768,942.1524744719582,1177.9480074951023,1252.6659583478158,1251.996515088034,888.4902758321805,886.465365414821,1224.2850875186327,1252.1109214903247,1246.7205560722402,1224.2906834839623,1249.3929404040143,755.2870259996305,717.6767502783864,1223.2943943973453,1240.1021871513049,1094.9219134499351,1246.6167198266828
u20.0km_u90deg,735.301139454495,1237.6573720762615,694.8317399658533,607.9189371124218,924.5073594983331,709.9147318504919,1116.8473201266622,1099.418375221134,737.909273813968,1039.1214342803828,627.9881413635735,647.7350594633441,819.4447685017504,1236.666471696999,679.9781826597222,796.2094914219822,967.4259264794964,1240.2176298434715,1242.8238988811681,1242.9555076953977,998.3245671909808,540.0908631281095,1239.396681003844,978.8501933285519,1247.6639943751902,1018.6681810012507,669.8785015299446,1237.6650406213425,716.3633564897675,683.9697640034199,1053.8860779151682,952.23225883612,971.7354415570968,927.4522880674489,807.4256712639723,824.3215486573768,942.1524744719582,1177.9480074951023,1252.6659583478158,1251.996515088034,888.4902758321805,886.465365414821,1224.2850875186327,1252.1109214903247,1246.7205560722402,1224.2906834839623,1249.3929404040143,755.2870259996305,717.6767502783864,1223.2943943973453,1240.1021871513049,1094.9219134499351,1246.6167198266828
u25.0km_u0deg,0.24788053829702475,0.33451437191588457,0.14839671021795128,0.10715237316016873,0.454516739536267,0.2706789155651458,0.3699554856690545,0.7363875857603085,0.22694748280538637,0.6885109934972544,0.4603199628408796,0.20850152301572483,0.38176919025344447,0.5475755703852336,0.13844832741004393,0.14487332464015076,0.7566988673264526,0.3910957991358576,0.23316522206032847,0.3910957991358576,0.22114425950077377,0.3647740362899361,0.7065424373365865,0.6379400475570587,0.6941069588267023,0.30922889894578676,0.4559675453624201,0.35213129980488717,0.37969661050179715,0.4437393248277007,0.5562804053421525,0.33534340381654354,0.32746760076028353,0.13409590993158446,0.04912014011404253,0.15689428719970547,0.2298490944576927,1.0290358466929164,0.3973135383907997,0.48871430543844846,0.19751685033199382,0.2151337782209964,0.5944158727724641,0.3183482498530351,0.3767949988494908,0.7817770823213858,0.47275544135076375,0.3627014565382887,0.12186768939686501,0.5761771709579673,0.8054044914901657,0.6311005343766224,0.7531754817486521
u25.0km_u5deg,651.6182448860307,1445.8950556896016,571.3963512448423,141.44051079749724,1089.2697812092176,274.8667702113244,701.9794457553596,771.6550173302904,328.59010995377577,780.0900024035449,545.2167673698838,616.363663310509,515.0996964827456,1354.407654808334,235.17728248322774,241.2370911610943,1382.7742248372308,1355.8717251448977,1286.2108688862038,894.3948482866487,889.95538245862,478.761984729013,1510.2743569671727,710.0975333845872,762.2875786267698,604.7907924932605,448.7972484536209,1811.6436189787623,872.3258118331323,682.8911935006626,120.76652777481478,581.25084619,582.3882779577041,418.8451549147139,184.90064286776598,567.2596893185294,601.9590267785846,1152.9386021479238,1578.129996262182,1135.189236412791,721.2399293874186,669.5578734423648,716.387812930837,1098.864996427444,1108.784984892754,1223.9420755697352,645.7209264606932,409.8178265484386,289.89214437886716,374.34106442354033,616.052983605737,341.9199066264958,1140.4421897933412
u25.0km_u10deg,889.9311332755257,1613.3655101039885,773.9833534232911,237.94977241700641,1138.3012149098895,447.3056128063603,1060.5888008319957,1158.8307391238823,477.60216909999116,1009.5448921924742,686.5146846804677,778.9656278882761,662.5660256501824,1535.6425258693614,334.8368653252409,364.2088437916619,1403.5416812067126,1630.1730955999728,1553.7235043647577,1298.7205457511968,1198.235868910053,569.8317607903236,1674.31697173031,789.9573473431627,1026.1435616494925,713.1027740244758,585.838086954321,1813.5244851033824,991.5868176763504,846.3536931913137,232.25598132328076,806.8884585923453,881.508376422806,711.02584185535,357.7235344907821,720.6991933302138,778.1361814716669,1405.3705255795662,1729.875580842845,1471.5494478554926,915.6943358783783,887.9076736639923,1040.465502249326,1347.0964224764227,1317.259149855757,1411.4205931326,978.0257211033465,481.9645349612585,448.4357905449336,661.5409277050176,1048.3350875663311,505.95174397492445,1514.4392059781082
u25.0km_u15deg,1005.6074051802946,1728.851519187556,894.6195159317272,339.820383338077,1201.05685721002,603.2280673605184,1295.8116800697599,1381.1936755186246,648.9680371575992,1179.252281932814,805.4969285470892,855.8778189240588,782.4382352621612,1655.6790910556458,441.4288129205642,499.7025015077573,1411.6460898095793,1782.39558078149,1710.6596576754466,1525.7699994803643,1342.213631839517,648.3922745025915,1766.7757907411747,866.4732611304305,1259.6642311372284,829.1711780182563,686.7538603838077,1814.096724372812,1049.6866168223803,938.4326083337015,373.6666469723543,1006.3004758492455,1086.3549050465006,923.1454673435256,550.0460854491973,885.8437987473019,946.5345298408662,1579.6983173602534,1824.4751674791864,1667.4297892155857,1056.629966248374,1027.6329174590262,1278.0173393540163,1491.7861165505776,1436.602851631066,1535.693925847202,1238.8391570506508,555.6142782099731,585.7817127850763,951.072235949123,1348.1706405617017,689.081781960858,1712.6576245560345
u25.0km_u20deg,1065.6682792873332,1815.0787126591426,972.7464459599504,445.8427860176476,1264.60422497528,733.4760257251943,1454.8168897465182,1526.0044082502757,816.0645981847888,1303.8093508154166,904.1463360181494,902.7309713057494,896.8388343297912,1746.97975250129,556.6907761329787,653.0023136441807,1415.2399430989358,1867.7624463981676,1811.0850587356933,1674.8104529691773,1427.8957368364202,719.4440390326162,1829.8638748334695,957.2634461832439,1464.8448596168887,967.7861408403328,776.9434118245938,1814.3228428237169,1081.7736747634594,991.1354098064417,558.9252243632297,1152.9491723046574,1231.30802400709,1071.1809269107648,730.6488196859722,1040.3417692381527,1089.2629416960372,1705.4058752629956,1884.3565561797323,1787.458478598814,1162.2082150871668,1125.9569299090779,1466.0583550614783,1614.586466835684,1541.5887571768376,1632.6937670939262,1451.9801498404383,645.1917968500977,714.7119249436548,1230.3390929731947,1563.3404816703767,896.3279434210101,1825.2256486072579
u25.0km_u25deg,1097.5872510105535,1876.9325755093314,1024.1663205664208,548.0702951719519,1320.3145469256356,837.0078093172102,1564.943622108276,1625.603886279491,953.8084557372478,1388.6841859990534,979.9793347772494,934.3825802410073,1003.2809344090704,1816.5558402481417,673.0626058024004,805.7110260354344,1416.7570714771416,1911.515226729369,1874.6601990696254,1778.3509413961501,1483.5455394580276,781.0096060393507,1874.2624710152843,1057.6424214570538,1630.0750625777198,1114.5674823998502,856.4079848245302,1814.4233629416717,1099.8150669855993,1020.7583776807871,775.3431729983469,1248.3665989109986,1329.9665508290573,1165.167858972519,880.2944664622661,1169.9890939908012,1198.344264831064,1793.9721822422914,1919.7589126915464,1860.5432366072296,1238.8712820368014,1196.5216381974653,1615.4225455074984,1722.7888088980371,1637.8043342455385,1707.7742121452031,1621.3747872962545,747.8787969353422,830.592345953961,1473.3366333753384,1717.3408257628569,1110.4554841725817,1889.6814280776648
u25.0km_u30deg,1113.4397917569788,1913.4678041133961,1055.9860157195374,638.7276278626847,1364.963096225499,913.3210248047668,1631.2947757615643,1692.0373213489197,1050.6105728756647,1437.0617207880807,1030.21058489615,955.719788784217,1096.818945696618,1868.004316455185,781.826409719475,949.0247344124705,1417.3280671987206,1930.0803598547504,1911.0449583837203,1847.9972895965827,1519.4788909022138,828.32017677223,1904.4323926860893,1160.3675570097287,1752.8374846533711,1254.5225752893416,921.0961004850967,1814.4644000207545,1109.4691434687727,1036.399100776594,1002.658953225601,1303.81349597492,1388.671336004593,1214.621891684552,990.2207803620397,1268.9678343843982,1274.2425498523407,1845.9228445231588,1938.8023972236078,1903.5614946744472,1292.1467372949216,1244.3097313051242,1727.6504592214765,1817.2936786397283,1726.8672313333288,1760.934639227107,1751.463571536004,854.5078437082199,931.4063557176418,1662.4483437825013,1821.2568656408284,1309.5450080201256,1924.121278552814
u25.0km_u35deg,1120.4136081053218,1930.3471008687873,1073.1347478426428,712.7023516164576,1395.31022346507,961.877008710411,1663.0788225429526,1732.422988615595,1107.914294139087,1459.4955312778868,1057.1068668492283,969.5215118663871,1171.0427935365387,1902.3154597277567,880.5647308618809,1078.874550206855,1417.5214388895492,1936.7028739351892,1929.2291513507487,1890.4872470851053,1539.658149138178,858.9545635653793,1922.412851063531,1261.505510988592,1841.478197245751,1375.3521094886064,968.8400476440454,1814.4745556615376,1114.1361785535323,1044.111377290449,1223.2929435915191,1330.7754787061253,1417.381332498338,1235.434737550595,1059.3046304178752,1335.378471076559,1321.2103158942975,1868.603292003411,1948.1217520768903,1927.5321230501,1326.442336219356,1271.5376260184657,1801.2454863647476,1887.7257418240104,1797.3044759669901,1792.069346772304,1845.0320497459008,963.1839775017997,1016.0650208331816,1792.4136022690527,1884.2120973710425,1479.7255677177664,1940.128641006687
u25.0km_u40deg,1123.0944900140776,1936.5812135037675,1081.5585409852383,763.0942266661109,1412.194079895915,987.433160596074,1675.7066364537895,1755.244164260984,1134.696169689874,1468.201817040632,1069.2395414573966,977.0677747421352,1217.4631912660855,1921.2812225191315,958.2549683364321,1176.810368469423,1417.577605800819,1938.913072982346,1937.0908608646976,1914.4709327131934,1549.5897440500971,874.0717530159201,1931.3125085171048,1346.5828372139647,1898.1269833076526,1458.1937439358771,999.4653150862875,1814.4747629195126,1116.150104298208,1047.7388063717822,1410.7542587424455,1341.906890036273,1429.6043715836781,1242.666590078018,1095.2344584764835,1373.4496885345693,1346.215990597923,1876.3454136656899,1952.4596614970883,1940.193720010889,1346.2593075147324,1284.9097033181195,1842.2050509646538,1926.0321970838327,1837.4151119006215,1806.1185358768207,1903.77269055114,1059.596449646907,1076.8631115578812,1867.1369418291206,1916.7762631709506,1605.8507504404654,1946.290835124285
u25.0km_u45deg,1124.0673589495009,1938.3348232316364,1085.4350941527196,791.8263997631983,1420.1206611560901,998.6495476960391,1680.0559450626215,1767.0495785263674,1144.9655951013117,1471.2574213684857,1074.3762231138796,980.6591409357897,1240.3525547853037,1930.0793235648746,1006.6175805512474,1234.7445684932964,1417.5881759575523,1939.610081552825,1939.907082231236,1925.9391382529836,1553.9964631180496,880.3133269380061,1935.0785931838232,1401.9588520503796,1929.6476052026064,1503.4597147437562,1017.3933371960125,1814.4747629195126,1116.9179950961934,1049.6368749083408,1547.350321628442,1345.5475836280168,1434.1124398014865,1244.803005286016,1111.4387160067631,1392.229333664246,1357.5173534677058,1878.485766775216,1954.263634912922,1946.0622295776784,1355.88063723783,1291.0627780848101,1863.249818504906,1942.8754309515452,1855.6637620979263,1811.5650682061748,1934.3048991625333,1124.423428150834,1113.2895297249843,1903.8097897286946,1931.221107750057,1685.7540885738256,1948.1621673820475
